,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
342,엄미술관,"가볍게 주말 나들이로 방문했어요
아이들이 듣기에도 쉽게 설명 잘 해주셨고 작품 감상도 잘 하고 왔네요
소장 그림과 작품 설명을 잘 해주셨습니다.
화성화폐 가능이라고 적혔지만, 오늘 기계이상인지 일반 카드결재했어요. 일반 5천원, 미취학아동 무료예요.  미술관 아득하고 관장님 친절하세요. ",관장 미술관 아동 학 무료 미취 일반 화폐 화성 계이 작품 설명 나들이 아이 주말 감상 듣기 소장 방문 그림 일반 오늘 계이 가능 결재 화성 화폐 카드 미취 무료,O,X,X,O,경기도 화성시 봉담읍 수기리,A02,A0206,A02060500
343,에스파스 루이비통 서울,"독일의 대표적인 작가 게르하르트 리히터 4900가지 색채 다양한 미술작품들이 있지만 색의 조합으로 아름다움을 표현할수 있는 대표적인 작가입니다 우리가 느끼는 아름다움 루이비통 다이아몬드 보석 옷 신발등 아름다운게 많네요 빛나는 당사처럼~♡♡^
예술에서 아름다움을 느끼는 작품들은 많죠 아름다움을 색으로만 하나로 만들어진 작품이 아니라 작품들판넬이 연결되어 설치할때마다 다르게 설치가 되며 작가는 설치에 관여를 하지않는게 독특한듯 하네요~^^

요즘은 아름다운게 많네요 반클리프 아펠, 루이비통, 까르띠에 그라프등 보석들 옷들 빛나고 예쁜게 정말많은듯 하네요 ㅎㅎ~♡♡^ 주기적으로 전시회에 참석하여 감사♡
두번째 도슨트 방문입니다~! 아는 만큼 보인다고 설명과 함께 들으니 더욱 좋았던 전시 였습니다. 직원분들의 친절한 응대와 멋진 건물, 그리고 게르하르트 리히터의 작품이 잘 어우러진 매우 즐거운 경험이었습니다.
접하기 힘든 전시를 루이비통 스토어에서 만날 수 있어서 너무 좋았어요 :-)
그리고 운좋게 도슨트까지 듣게 되어 어려운 현대미술을 좀 더 쉽게 이해하는 기회도 되었네요!
앞으로도 좋은 전시 기대하겠습니다
도슨트예약으로 다녀온 게르하르트 리히터전
비가 오락가락하는 날씨였지만 친절하고 자세히 설명해준 루이비통 직원들에게 감사해요^^ 루이비통메종건물도 넘 멋지고 작품도 잘보았어요 담에 또 기회된다면 보러가고싶네요
달달 외운 것만 잘 말하고 질문하면 그다지 친절하지 않았던 남자 도슨트보다 상근 여직원분의 친절함과 세심한 배려가 여러모로 큰 도움이 되었습니다. 이 자리를 깊이 감사 드립니다. ^^
도슨트 예약을 못해서 아쉽네요ㅠ 그래도 보고싶었던 작품 볼 수 있어 좋았어요! 명품 매장 안에 있는 전시는 처음이라 조금 낯설었는데, 직원분들이 모두 친절히 안내해주셔서 감사했습니다. 돈 많이 벌어서 나중에 가방 사러 여기로 꼭 올께요ㅎㅎ
도슨트 강추요~^^
긴 시간인 줄 알았는데 순삭이예요~
생각보다 정말 재밌었어요!!!

친절하신 해설자님들,
질문에 너무 정성스레 답해주셔서 감동이었어요~
스텝분들도 사진 요청에 이쁘게 잘 찍어 주시고, 
눈 마주칠때마다 이쁘게 웃어주시고 너무 감사했어요~

제가 일정상 옷 갈아입을 시간이없어 이러고 갔는데,
한복 입고 방문해서 감사하다고 예쁘다고 해주셔서,
부끄러웠지만 덕분에 덜 민망하고 좋은 추억이 되었어요♡
굿
리히터에 대해 새롭게 알게 되었어요. 도슨트의 설명, 무척 유익했어요. 쾰른 대성당의 창문 보수하는 작업을 담은 영상도 리히터의 예술의 이해하는데 큰 도움이 되었어요. 영상이 좀 긴 편이지만 (30분 가까움) 다 보시길 권해요. 
정말 좋았던 전시입니다❤️ 꼭 도슨트 예약해서 보시길 추천합니다:) 몰랐으면 그냥 지나칠 디테일이 너무 많네요!",움 작품 리히터 옷 설치 작가 루이비통 예술 영상 때 전시 설명 예약 트 도슨 루이비통 도슨트 도움 르트 리히터 수 직원 전시 도슨 트 작품 좀 이해 꼭 정말,X,X,X,X,서울특별시 강남구 압구정로 454 (청담동),A02,A0206,A02060500
344,에이씨티 그라운드 화성ICT 생활문화센터,"한산할때가면 전시회를 온전히 즐길 수 있어요. 같은 건물에 다양한 k로얄 제품들 구경하는것도 재미있었어요
매니져님들이 사용법도 잘 알려 주시고
너무 친절하시고
환경도 좋고
강추 합니다~

사람없는곳이 최고 낮잠도 자고 평화로운 곳

작은 규모일줄 알았는데 생각보다 크고, 인포에 계신 분이 간단하게 설명도 해주셨어요! 두개의 건물로 나뉘어있어 찾기 좀 복잡했지만 마지막 AI 파트도 너무 재밌었어요! ‘원위크‘ 기억에 남습니다
한편의 영화를 보는 듯 시선강탈이었네요
신선한 전시예요 공간도 쾌적하고 스템프 이벤트도 재밌어요!  아이들이 놀수있게 볼풀장도 있고 카페 인테리어도 독특해요.  화장실도 너무 신기했어요. 주차장 진입할때 맞이해주시는 직원분 부터 모두가 친절하시네요. 즐거운시간 보냈습니다^^
ict생활문화센터 방문 중 처음으로 도슨트가 있었어요! 설명을 해주기 전에 저의 생각을 먼저 물어봐서 더 작품을 여유 있게 사고하며 감상해서 좋았습니다!
두 건물 모두 사용한 전시였는데 건물마다 전시 방향이나 색깔이 전혀 달라서 더 좋았어요! 가치 있는 오랜 기술과 가장 최근 기술이 잘 드러난 전시였어요!
작품 중 영상을 감상하는 시간까지 감안해 충분한 시간을 갖고 방문하면 좋겠어요~ 추천합니다!
체험은 못했는데 초등학교 고학년들부터 체험할게 많네요~ !!
이완 무료전시중인데 아이들도 집중해서 잘 봤어요~ 안에 카페도 이색적이고 쾌적하니 좋았어요~ 신랑이 먼저 다음에도 오자고 하네요^^ 


아이들이 스탬프찍고 메모지받아서 좋아해요",전시 아이 건물 먼저 카페 더 모두 스탬프찍 이완 신랑 때 체험 부터 주차장 맞이 직원 진입 문화센터 생활 도슨트 시간 곳 기술 건물 방문 중 설명 생각 사용 감상,X,X,X,X,경기도 화성시 팔탄면 율암리,A02,A0206,A02060300
345,에티오피아한국전참전기념관,"느낌 좋아요
전망좋아 커피향도 배
친절하세요
.
😀😀😀😀😀😀😀😀😀😀😀😀😀
좋아요
좋아요
굿",굿 향 전망 배 느낌 커피 굿 배 향 느낌 전망 커피 커피 느낌 전망 향 배 굿,X,X,X,X,강원특별자치도 춘천시 이디오피아길 1,A02,A0206,A02060200
346,여미갤러리,"큐빅 팥빙수/ 아이스 초코라떼/ 미니붕어빵(팥)/
고민고민끝에 빙수로 했는데, 팥과 우유가 얼려있는 느낌의 큐브! 1인분이라 너무 좋더라구요~ 생각외로 맛있게 먹었어요!
떡은 사장님이 오늘 한거라고 서비스로 주셨는데, 너무 맛있었어요!
초코라떼는 생각보다 꾸덕하고 달달해서 제취향은 아니지만, 친구는 다 먹었어요~ㅎ
미니붕어빵은 첨 먹어보는데 생각보다 쫀득하고 맛나서 좋은 간식이였어요ㅎ
인테리어의 장식하나하나가 특색있고 너무 예뻐서 구경하는 맛이 있던 곳이였어요~

갤리리는 꼭 눈으로만 봐주시고 이번달까지만 하는 초대전이였어요~
검색하다가 발견한 여미갤러리카페 
첫 방문했는데요 ~~ 
어머!! 수제자몽차도 너무 맛있고 
아기자기 예쁜 공간 !!
 그리고 갤러리 작품 보는 재미도 쏠쏠해요 
사장님도 너무 친절하셔서 더욱 좋은공간으로
 기억에 많이 남을거 같아요   

이곳에 오면 잊지 않고 또 올께요 ~~ 

서산에서 특별한곳이라고 해서 방문했는데...

기대이상이네요 ....실내인테리어도 따틋하고 자몽차도 맛있구요 !!!

자주올것같은 느낌이네요
유기방 가옥 가는길이 너무 막혀서 잠깐 들렀는데 커피맛 괜찮았어요 사장님도 친절하시고 옆 갤러리에서 전시한 작품도 볼 수 있어요
굿
어느 각도에서도 사진이쁘고,힐링되는 공간!!!
이 가을... 오늘 너무 좋다!!
내취향 이님
🥰🥰🥰🥰 사장님이 친절하세요
갤러리에서 작품도 볼 수 있어 좋았구
수선화축제가 끝나면 인형 만들기 체험도 
진행한다고 하니 꼭 만들어보고 싶네요 ㅎ
자몽에이드 맛있게 먹었습니다.
볼거리가 많네요
편히 잘 쉬다왔어요
그림과 작품도보고 조용히 차마시며 쉬었다오기 좋네요",갤러리 곳 생각 자몽 사장 맛 꼭 취향 인테리어 방문 오늘 차도 공간 거 떡 서비스 아기자기 수제 자몽 사장 작품 팥 고민 공간 수 볼 사장 라떼 붕어빵 초코,X,X,X,X,충청남도 서산시 운산면 운정로 112,A02,A0206,A02060500
347,여수 녹테마레,"여수여행중 갑자기 가게되어서
별기대를 안했는데 너무 좋았어요
건물이 생각보다 크지않고
관광지에서 떨어져있어 좀 생뚱맞았지만
안에 들어가니 너무 좋았어요
사진찍을곳도 많고
아이들이 여수여행중 제일 좋았던곳이라고
하네요
미디어아트 전시관을 전국 여러군데 다녀봤지만
여수 녹터마레 미디어아트 전시관은 아이 또는 연인과 함께 오실분들이 너무 좋을 것같습니다
비오는날이나 흐린날 여수여행오신분들 데이트하는 곳으로 강추
여행중 비도 오고 요즘 뜨는 녹테마레 왔어요
너무 예쁘네요~
음악까지 함께하니 좋더라고요~
지하 유니버스는 환기가 안되는지 냄새가ㅠㅠ
볼풍장 구석엔 지린내까지..
그것만 개선된다면 좋겠엉ᆢ
어른들끼리 오면 전시만 관람하고 가고
아이들이랑 오면 위드스페이스까지 이용하는 요금에 
금액이 나뉘어 있는 점이 좋더라구요 

아이들도 너무 좋아하고 특히 첫째가 너무 재밌었다면서
하루 종일 놀 수도 있다고 또 오자고 하길래 
녹테마레 미디어아트가 성공적인 여수여행에
도움이 되지 않았나 싶습니다🤩🤩​
여수 데이트코스로 유명하기도 해서 다녀왔어요 :) 전시회부터 카페까지 다양한 즐길거리가 있더라구요 😄 아이들도 즐길거리가 많아 가족단위로도 많이 찾더라구요!! 전시회도 포토샷으로 너무 이쁘고 브런치도 맛있는 메뉴가 많고 커피 음료도 다양해서 좋았습니다!! 🥰 인생샷 건지시고 싶으시면 방문해보시는걸 추천드려요~~ 
미디어아트 좋아해서 몇번 재방문해도 만족하면서 관람 잘 하고 갑니다!! 여수여행 올때 완전 강추입니다!!
아이들부터 성인 모두 만족하는 여행이였어용!!
특히 데스크 남자직원분이 친절하게 잘 설명해주셔서 
해매지않고 관람 잘했어요!!
비올 때 가면 좋은 여수 실내 여행코스!!💙
상상이상으로 좋았어요.  볼거리 진짜 많고 퀄리티 높아요! 입장하자마자 감탄 😍 구경하기도 좋고 사진 찍기도 좋아요. 전시회 간 곳 중에 젤 좋었어요. 추천합니당!

- 지하 관람시, 신발벗고 양말 착용 상태 입장가능
- 네이버 예매할인 (당일o, 예매후 1시간이후 사용가능)
- 3층에 카페 있어요
- 버스로 이동시 6번 (배차간격 길어서 주의.)
진짜 너무 재미있어요,,,, 왕 꿀잼
일층에도 볼게 많고 지하에도 구경거리가 많아서
사진찍기도 좋고, 몽환적인 분위기를 계속 느낄 수 있어요!
마지막에 놀이터에 트램폴린이 진짜 재미있어여
어른들도 탈수있어서 넘 신낫어요!
미디어아트  신비롭고 좋은데 아이의 성향따라 머물수 있는 시간이 달라집니다. 눈이 좀 어지럽기도 하지만 전반적으로  사진찍기도 좋고 지하 플레이룸  트렘블린은 어른이 뛰어도 짱짱합니다.
여수 가족여행으로 다녀왔어요.
실내에서 너무 많이 걷지 않는 동선에 애들과 함께 즐겁게 다녀왔어요.
네이버 예약과 티켓은 쉽고 빠르게 티켓팅이 되었고 많은 사진 남기고 왔습니다. 즐거웠어요.

**아이가 폰을 놔두고 왔는데 다행이 연락이 닿아 찾아주셨어요. 다시한번 감사합니다.",진짜 여행 여수 실내 때 전시회 찍기 가면 트램폴린 비올 관람 사진 지하 방문 가능 네이버 입장 예매 찍기 추천 여행 아이 여수 미디어아트 마레 곳 거리 날 강추 전시관,X,X,X,O,전라남도 여수시  만성로 (294),A02,A0206,A02060500
348,여수 테디베어뮤지엄,"경주에서도 안가던 테디베어뮤지엄을
여수온김에 와봤어요!
우선 주차장이 매우넓고 와 오길 잘했다 싶을거에요
사진찍을거리도 풍부하고
깨알같이 테디베어로 따라해둔거보면 
귀여워요 ㅎㅎ 시간가는지 모르고 구경하고 나왔습니다! 
✔️포토존이 많은 여수테디베어 뮤지엄
아기22년여름에  방문하고 두번째방문!

✔️테디베어뮤지엄중에 제일 신설이라 깔끔하고
 요즘 스타일 감성 포토존이 많아서 좋아요.

✔️유월드방문했다면 7000원으로 입장!
저희는 유월드안가고 네이버예약으로 할인입장했어요.
같이 놀고오기좋아요😚🫶

아이들과 여수 여행을 왔는데 테디베어가 유월드 쪽으로 이전한 지 몰랐네요
여튼 직원이 너무 친절해서 좋았고요. 볼거리가 많고 깔끔합니다. 아이들이 너무 좋아해요. 곰곰돌이도 너무 이쁘고 테디베어가 엄청 많아요. 지금 두 번째 방문인데 방문하고도 또 방문하고 싶을 만큼 너무너무 놀거리가 볼거리가 많습니다. 자유의 여신상도 있네요. 너무 귀여워요. 다음에 또 올게요.
여수 레이저아레나&테디베어 체험관입니다.
서바이벌 2인 구매로 레이저 2회, 테디베어 입장권을 각각 구매했습니다. 레이저는 정말 재미있는 다양한 컨셉의 서바이벌을 즐길 수 있습니다. 
테디베어 박물관 역시 테디베어의 역사와 조형물들, 작품들을 볼 수 있어요. 포토존 또한 굉장히 많아서 가족 단위거나 커플끼리도 강추합니다!
아이들과와서 구경하고 영상도보고 사진도찍을수있는 조용하고 좋네요 어린아이들이뛰어놀수있는 놀이터며 좋으네요 아이들이보며 사진도찍고 조용하ㄴ곳을좋아하시면강츄 데이트코스로도 굿이네요 놀이기구만타고갔었는데 콤보세트로 저렴하게 잘구경하고 즐건추억남기고갑니다
다른볼거리도 옆에많아서 루지 공룡.등 많아서 주차하기는 좀 힘들었어요. 저희는 테디베어만 봤는데 하루종일 놀거리가많아요.

테디베어뮤지엄 규모도크고 사진찍기좋아요
볼거리도 많았고 포토존도 많아서 좋았어요! 
모나리자라던가 자유의 여신상 생각하는사람 등등 ㅋㅋㅋ 다 곰돌이로 바꿔치기 한게 웃기고 재밌었어요
볼거리 놀거리 찍을거리가 많은 여수 테디베어 뮤지엄!
포토존이 진짜 많아서 시간 가는 줄 몰라요!
땀을 흠뻑 흘릴정도로 재밌었고 스릴 넘쳤어요 ^^ 친구들과 가족들과 오기 좋아요~!
설에 여수가는길 뭐없나 해서 찾았는데 테디베어 있더라구요!
옷도 곰돌이처럼 입고 사진찍고 다녔어요!
너무 재미있었어요! 가족들도 다 마음에들어하고 볼거리 사진찍을거리 많아서 좋았어요!
완전 추천!",사진 볼거리 방문 테디베어 거리 아이 뮤 지엄 구경 존 테디베어 유 월드 여수 수 저희 입장 아이 레이저 이전 테디베어 가족 존 포토 구매 레이저 서바이벌 뮤지 요즘 엄중,X,X,X,O,전라남도 여수시 안심산길 155,A02,A0206,A02060100
349,여수자동차극장,"디오션 리조트 숙박하면서 저녁시간에 최신영화 관람의 기회를 갖게되어 좋았어요
굳
조아용조아용 
좋아요ㅋㅋ
아기가 있어서 영화관을 못 갔는데 자동차극장이라 부부가 같이 오랜만에 영화를 볼 수 있었어요. ㅎㅎ
좋아요ㅋㅋ
매번 방문하는데 좋아요!:)
엄청 만족하는 곳~
다음에또이용할게오
좋아요",곳 또 다음 오 방문 매번 오션 기회 디 저녁 매번 방문 오 또 다음 곳 기회 디 리조트 자동차극장 영화관 최신영 볼 영화 부부 수 아기 시간 숙박 용,X,X,X,O,전라남도 여수시 소호12길 67,A02,A0206,A02061200
350,여주시립 폰박물관,"여주 썬밸리호텔 옆 남한강 공원산책겸 함께 들리기 좋아요~ 가족 전시활동지 함께하면 재밌어요. 다만 아이들만 하긴 좀 어려운듯해요~ 저흰 전시실 안내해주시는 분께서 친절하게 설명해주셔서 완성했답니다. 4월18일이후 체험예약하시면 더욱 재밌게 참여하실 수 있으실것같아요~~
기대했던 것 이상이었습니다. 소리에 대한 설명, 통신의 역사, 폰의 역사 및 종류에 대한 설명도 좋았구요. 무료체험도 유익했습니다. 오르골 가족과 함께 만들어 보는 체험도 너무 좋았습니다. 초등학생 아이들 체험으로 강추합니다!! 강사선생님들도 정말 친절하십니다^^

#여주시립 폰박물관
가까이에 강을 낀 공원도 있고 가볍게 아이들과 나들이 하기 좋아요!
아이에겐 새로움 어른들에겐 추억여행하고 왔네요!


설명도 친절하게 잘해주시고 아이와 즐거운 시간을 보냈어요..옛날 핸드폰도 볼수있고 다이얼식유선전화기도 사용해보고 좋네요
퀴즈도 푸는게있어서 더 꼼꼼하게 관람할 수있어서 좋아요.아이가  오랜만에 집중하면서 보네요..^^
#여주시
#폰박물관
추억타임머신!!^^
옛전화기부터 지금의전화기까지 볼것들도많았고 체험과 퀴즈미션지까지있어 아이들이 넘재미있어했어요!
그림도그리고 활동도하고 집중있게 하는모습과 계속 웃으면서하고 너무재미있게 체험하다 갑니당^^

전화기의 원리와 역사까지 잘 설명되어 있고, 예전에 사용하던 다양힌 폰들을 보며 추억도 되 살릴 수 있는 곳입니다. 다만, 단층짜리 건물이라 볼 것이 풍부한 느낌은 아닙니다.
아이들이 흥미를 갖고 전시를 관람할 수 있는 활동지가 마련되어있어 유익했어요


여주시민은 무료이고, 동주(도시이름에'주'자 붙은)도시, 자매도시도 무료네요~~기본 성인은 3천원이구요. 전화기(폰)의 발전을 보여주는 박물관이라 간단히 구경하고 나오기 좋네요.
#여주시립 폰박물관 #폰박물관
옛날 전화기를 보니 새록새록 옛추억도 떠오르고 아이도 재밌어하네요^^",아이 폰 설명 박물관 추억 역사 전화기 옛날 대한 강 체험 아이 수 무료 활동 도시 전시 설명 추억 관람 전화기 가족 체험 것 공원 다만 밸리 호텔 남 한강,X,X,O,X,경기도 여주시 강변유원지길 105,A02,A0206,A02060100
351,연기향토박물관,"참고누판 잘 샀어요
너무너무 젛아요 ㅎㄹㅎ
여기 돈받고 영업하면 안될 수준의 사설 창고입니다. 연기군~이름을 붙여 공영인 느낌을 주지만 그냥 개인이 주먹구구식으로 운영하는 곳입니다. 추후 시간낭비, 돈낭비할 가족이 생기면 안될거같아 리뷰남깁니다. 연기군청에서도 이런곳 관리좀 하세요.
다녀본 박물관중에 이렇게 관리가 안된곳은 처음이네요ᆢ 너무나 협소하고 쾌쾌한 곰팡이 냄새가 코를찌르고 머리를띵하게 하여 관람을 할수없어 바로 나왔네요ㆍ입장료를 받으면 안될곳이에요ㆍ 낸돈이너무아깝네요ㅜㅜ
굿
좋
좋아요 
좋아요",곳 관리 박물관 요 바로 처음 굿 협소 냄새 관람 곳 공영 연기군 주먹구구 주지 그냥 이름 운영 개인 느낌 돈 젛아 영업 수준 사설 여기 참고 누판 창고 시간,X,X,X,X,세종특별자치시 연서면 양대길 34-4,A02,A0206,A02060100
352,연우소극장,"혹시나 품절될까봐 얼른 사고 싶어서 
퇴근하고 두시간반을 바쳤습니당
너무 예뻐요 뱃지 ❣️😆 
결국 포토북을 샀다
여보셔 ❤️❤️❤️

포토존 라인 안에서 찍기 힘드네요ㅜㅜ
여보셔 ❤️❤️❤️👍🏽👍🏽👍🏽
여신님이보고계셔 극이 좋아서 다 샀어요
공연도 즐거웠고 엠디 퀄에도 만족합니다 ᨻ
친절해요
하하 악보집 집착녀
10주년 MD 구매
여보셔 짱~~",여 뱃지 집 악보 집착 퀄 찍기 사고 안 하하 여 습 공연 구매 녀 주년 존 포토 라인 간반 여 퇴근 엠디 품절 짱 악보 안 이 사고 여신,X,X,X,X,서울특별시 종로구 창경궁로35길 21,A02,A0206,A02060600
353,열화당책박물관,"책을 좋아하는 지인들과 방문했어요
박물관이라고 하기엔 너무 따뜻하고
예쁜 공간입니다.

이공간이 더 빛나는 이유는
정혜경 선생님의 도슨트 때문이 아닐까 생각해봅니다.
책을 연결연결하여 전개해주시는
선생님의 이야기는 듣는 내내 흥미로웠습니다🙏
더불어 선생님 처럼 책과 함께하는 삶을
살고 싶다는 생각도 해봤어요😊

파주에 오신다면 꼭 한번 들러보세요,
입장료가 전혀 아깝지 않았습니다🫶
책에 대한 이야기를 들을 수 있어서 유익했습니다. 방문 전 미리 전화하고 가면 좋아요.
도슨트가 친절하세요 
예전부터 가봐야지하다가 방문했는데요! 마침 해도 너무 잘들고 날씨가 좋아서 최고였습니다!👏🏻👏🏻설명도 따로 해주시는데 유익한 정보들 잘 듣구 갑니다 ㅎㅎ 책과 예쁜 공간 좋아하신다면 무조건 추천이요! 
도슨트 예약하고 어린이 동반 좋은 경험이었습니다. 
카페도 함께 운영하면 더 자주 들릴 것 같은데 아쉽지만 개인적인 생각이고, 박물관이라서 그런지 조용하고 오래된 역사를 대변하는 듯 둘러보는 동안 뭔가 웅장한 감동이 느껴지는 장소였어요. 도슨트 선생님이 어린이의 무료함까지 배려해 주시는 자상한 모습에 고맙고 감사했습니다. 
전화로 예약하고 가는게 좋습니다// 열화당책은  10%할인가로 구매가능합니다/// 친절하게 설명잘해주시고 2층까지 구석구석 흥미로운 서적들이 많습니다 // 
책이 다양해요
오랜만에 책내음 맡아서 좋았어요
너무 좋은 공간이에요! 설명도 엄청 자세히 해주시고 볼거리 너무 많아요!
설명도 너무 잘해주시고 공간도 멋집니다!!!",책 설명 공간 예약 마침 무조건 화 최고 날씨 추천 책 선생님 방문 이야기 생각 꼭 내내 연결 입장료 파주 트 도슨 더 생각 박물관 어린이 뭔가 자주 장소 대변,X,X,X,X,경기도 파주시 광인사길 25,A02,A0206,A02060100
354,영덕어촌민속전시관,"아홉살 아이랑 다녀왔어요. 삼사해상공원에 온다고 들어오니 영덕어촌민속전시관도 보여서요. 오게 되었지요. 
3층에 입구고요. 지하 1층, 1층, 2층이 전시실이였어요. 입장료는 기계로 뽑았답니다. 성인 어른 2,000원 아이는 1,000원이요. 다른 요금들은 요금표 참고하세요.
영덕에 대해 대게만 알고 왔다가요. 민속전시관 여기저기 신기한 것들, 궁금한 것들을 알고 갑니다.
3층 야외 사진 찍을 수 있는 곳도 좋아요. 망원경은 무료더라구요~
비오는 영덕이라 어쩌나했는데
한2시간 잘 놀았어요~


그냥한번 구경하기좋아요
관람비도저렴하고, 깨끗하게관리되어있네요.
바닷가근처라 전망도좋고요

아이들이랑 영덕바다보러왔다가 다녀왔네요..
애들이 너무 좋아해요
좀 친절하게 안내했으면 좋겠어요
직원이 애들이 매표하는데 빨리하지마라하고 기분 나쁘게 얘기하셔서 기분이 안좋았어요
어촌에 대해 알 수 있어요",알 영덕 애 기분 것 대해 아이 어촌 수 얘기 층 아이 영덕 전시관 민속 공원 해상 사진 찍 야외 금표 다른 참고 요금 입장료 기계로 살 아이 전시관 알,X,X,X,O,경상북도 영덕군 강구면 해상공원길 96-8,A02,A0206,A02060300
355,영덕조각공원,"
노을질때 풍경이 넘 이쁜데 사진에 다 안담기네요 ㅠㅠ

주위에 볼거리가 많어요",노을 볼거리 주위 사진 풍경 질때 질때 풍경 사진 주위 볼거리 노을 노을 사진 질때 볼거리 풍경 주위,X,X,X,O,경상북도 영덕군 영덕읍 창포리,A02,A0206,A02060300
356,영도 조내기 고구마 역사기념관,"👍🏻

고구마 좋아하시면 들려보세요!!!!
뷰도 예뻐요!!!가는길도 예뻐요
차로 등산가능♡
고구마가 너무 귀여워요💛
싸고 이쁜거 잘 구매하고 갑니다^^
맛있고 뷰도 좋고 특색있어서 좋아요!!
좋아요아이랑 즐거운추억 만들고 기념품도 행사하고있어서 저렴히 구매했습니다
기념품이 저렴해여
안내데스크 직원분 친절👍🏻
고구마 시배지 꼭 한번 와보세요",기념품 고구마 배지 안내 친절 데스크 꼭 한번 아이 행사 고구마 뷰 구매 가능 등산 특색 차로 추억 데스크 배지 뷰 고구마 구매 특색 차로 가능 등산 기념품 추억 직원,X,X,X,O,부산광역시 영도구 벚꽃길 75,A02,A0206,A02060200
357,영도해녀문화전시관,"싱싱한 해산물
영도해녀촌은 언제나와도 좋내요
타지친구들이 엄청좋아해여ㅎㅎ
분위기가 너무 좋아요! 
사실 라면김밥은 걍 싱겁고 해산물도 그저그랫는데 분위기가 다햇어여 
갬성을 먹는 곳
그냥 일반 김밥2줄에 성게알, 
홍합 들어간 일반 라면이지만
바다 바로 앞에서 먹는 맛은 
갬성맛이죠! ㅋㅋ
김밥 밥이 좀 너무 꼬들이라 그게 아쉽고 
사실 음식맛은 논하지 않겠어요~
이모들이랑 남자 사장님 같은 분도 
다 넘 친절하세요~ 
세명이서 먹은 양인데 가격대비 양이 그렇게 많지는 않아요 .. 근데 바다 바로앞에서 먹을수 있어서 좋아요 . 다만 바닷가까지 쟁반을 직접 들고와서 먹어야한다는 단점이있어요 .  길이 위험해서 몇번 엎을뻔했어요 .
3인이서 갔는데 가격대비 양이 많진 않음 . 좋은자리는 그냥 걸어가기도 힘든데 … 음식이 나오면 직접 쟁반을 가지고 자리 잡아야함 … 넘 위험한듯 … 아마도 엎는 사람 제법 있을듯
그냥 아줌마,할머니들 너무 시끄럽고, 하루종일 싸움. 
성게 먹을려면 점심때 가야함. 
부산가면 한번씩가요ㅎㅎㅎ그냥 바다앞에서먹는 갬성
뷰맛집 싱싱합니당👍👍👍
사람 많을때는 좀 피하세요!!!!
영도 해녀촌 
기대이하",사람 앞 바다 성 좀 때 맛집 가요 가면 뷰 양 대비 이서 가격 음식 바다 앞 사실 바로 좀 그냥 김밥 맛 일반 라면 분위기 해산물 직접 쟁반 성게,O,X,O,X,부산광역시 영도구 중리남로 2-36 (동삼동),A02,A0206,A02060300
358,영암도기박물관,"예뻐요
멋진도자기들이 많아요
너무 좋습니다 !!!
친절해",도자기 도자기 도자기,X,X,X,X,전라남도 영암군 군서면 서호정길 5,A02,A0206,A02060100
359,영양고추홍보전시관,"음식디미방 저자의 정신을 계승하여 요리실습도 체험할수있는곳이었어요
깨끗하고 친절해요
굿 멋져요
영양 문화원 내에 있는 한정식집이에요.실내도 깔끔하고 맛깔스럽게 고급진 한정식집.인당55,000원.좀 비싼 편이지만 맘에 들어요.
굿
굿
영화보기  좋아요
굿",굿 보기 영화 집 한정식 실내 곳 문화원 습도 체험 굿 영화 보기 집 한정식 맘 체험 문화원 음식디미방 편이 한정식 집 정신 진 요리실 내 좀 영양 습도 실내,X,X,X,O,경상북도 영양군 입암면 영양로 883-6,A02,A0206,A02060300
