,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
334,토끼의 숲,"1.주차 ㅡ 공간 넓어서 주차하기 좋아요

2.동물 ㅡ동물 종류 많아요
돼지 토끼 양 캥거루 햄스터 친칠라 등 많고
파충류도 있어요

3.카페 ㅡ 카페 넘 깔끔하고 커피맛있어요
어른들 입장료에 커피 한잔 무료에요

4.먹이주기 ㅡ당근 야채있는거 아이들 입장료에 한컵 무료에요 애들이 너무재밌어해요

5.시설 등 ㅡ 눈썰매장 3월에도 운영중. 사장님이 계속 청소해서 깨끗해요
너무 만족합니다 😊
다양한 동물들을 만나볼수 있는곳이에요~
크지않지만 아이들이충분히 체험을할수있어
좋아요
강원도라 아직도 눈이 많이쌓여있네요
외부도다니고
내부에서도 자유롭게
다닐수있어 좋은거같습니다
용평 여행 계획하면서 미리 알아보고 꼭 방문해야겠다 했던 곳인데, 와보니 토끼와 거북이, 알라비, 앵무새, 알파카, 양 등 다양하게 볼 수 있어서 오길 잘했다 싶어요!
아이들에게 좋은 체험 기회가 될 거 같아요^^
리조트로 바로가기아쉬워서 들렸는데
정말강추예요~ 동물들을 가까이서 만져보고
직접 체험해볼수있고 사장님도 너무친절하게
계속 보여주시고 만져보실수있게해주시고
무엇보다똥이나 배설물들을 바로치워주셔서
쾌적했어요.담에또올래요^^
근처 리조트 왔다가 한번 들려보자 해서 왔는데 너무 좋았아요! 
깨끗하고 동물들 관리 잘 되어 있고 ! 
동물과 교감시간도 많고 :-)

실외로 나가면 자연놀이터 있어서 아이들이  많이 좋아 했어요 ❤️
아이와 방문하기 좋아요
토끼 좋아하는데 먹이 주니까 좋아해요
입장료에 먹이 포함이라 더 좋아요
비가 와서 거의 실내에서 시간을 보냈는데 아이가 지루해하지않고 잘놀았어요 
크게 기대하지 않고 갔는데 엄청 즐기다 왔어요. 알파카도 가까이 보고 거북이 토끼 돼지 앵무새 모두 실내에서 자유롭게 돌아다니고 만질 수 있어 좋았어요. 밖에 눈도 많이 내려 썰매도 타고 눈놀이도 실컷하다 왔어요~
동물들이 많지는 않아 오히려 복잡한 느낌이 없고 관리가 잘 되어있어요. 특히 아기돼지가 너무 귀여워요♡
방문한날이 눈이 진짜 많이 내려서 야외 눈썰매장이 너무 좋았어요. 인공이 아닌 자연 눈썰매장에서 온전히 겨울을 느끼고 왔네요
아이와 오기 참 좋습니다. 동물들이 사람을 꺼려하지 않고 잘 따릅니다. 평창 오면 자주 들러야겠어요. 외부 놀이기구도 재미있어요.
강릉여행에 아이와 함께 즐길수 있는곳!! 
귀여운 동물들에게 먹이 주면서 교감할수 있어서 넘  좋았어요~ 
아이들도 눈에서 하트가 뿅뿅^^ 
즐거운 시간 보냈어요^^",아이 동물 먹이 입장료 토끼 시간 돼지 등 주차 커피 곳 아이 수 여행 외부 거북이 눈 앵무새 알파카 방문 동물 눈 체험 리조트 관리 가까이 보고 거 사장 계속,X,X,O,O,강원특별자치도 평창군 대관령면 스포츠파크1길 50,A02,A0202,A02020600
335,토담참숯가마,"몸에 좋은 숯가마 좋아오ㅡ좋아

좋아요
좋아요
굿
좋아요 
ㅎㅎ
ㅎㅎ
가볍다 몸이
특이한 체험을 한 기분입니다
메니아층이있어서 사람은 많았고
입구여자직원분은 친절하시진않더군요
군고구마 구워서 맛있게먹었고
저온. 미온 두곳 이용해보고 왔어요
재방문 의사는 없고요",방문 곳 의사 미온 재 이용 층 사람 숯 입구 이용 재 미온 방문 의사 곳 몸 숯 저온 여자 몸 기분 직원 입구 체험 가마 군 층 고구마 굿,X,X,X,X,경기도 양주시 백석읍 권율로847번길 7-11,A02,A0202,A02020400
336,트라이애슬론광장,"10.7.토요일
댑싸리가 예쁘게 물들고 있어요
",댑싸리 토요일 토요일 댑싸리 댑싸리 토요일,X,X,X,X,경상남도 통영시 도남동 650-3,A02,A0202,A02020700
337,티놀자 애니멀 파크,"주차장도 넓고 아이와 가기 좋습니다 테마 존 별로 동물들이 배치되어있고(바깥엔 큰 강아지가 있어요) 시간 맞추어 가면 설명과 동물들도 직접 만져볼 수 있습니다 스템프 이벤트가 있어 모든곳에 다 가볼수있게 하는것도 재미있었습니다
주말 오전이어도 사람이 거의 없어서 한적했어요. 입장료 생각했을 때 관리가 조금 더 잘 되면 좋을 것 같긴 한데 한 번쯤 아이 데리고 다녀올 만 해요. 아이가 당근 주는 걸 특히 좋아하더라구요~
조카가 동물을 너무 좋아해서 생일날 대리고  다녀왔네요! 사실 처음 가기전에는 쉬는날 가려니 힘들겠구나 크게 내키진 않았는데 막상 가서 다녀보니 조카보다 제가 더 신나서 놀고 왔네요 ㅎㅎ 시설 관리도 너무 잘되어있고 생각보다 번잡스럽지 않아서 편안했어요, 동물들도 기대 이상으로 종류도 다양하고 귀여운 얘들이 많아서 사진을 왕창 찍고 왔네요 ㅎㅎ 조카도 너무 좋아해서 다음에 날 따뜻할 때 또 대리고 다녀오려고 합니다 ㅎㅎ
동물 종류가 다양해서 보기 좋았습니다 놀이존도 있고 게임기 등 없는게 없었어요 먹이 주기가 제일 재밌는데 앵무새가 날아다니고 모이를 손바닥에 쏟아놓으면 새들이 알아서 와서 먹고 갑니다 재방문의사 있어요 아이랑 실내에서 놀아야 할때 추천합니다
동물들에게 먹이주는 동물원 체험관? ㅋ 입구에서부터 먹이를 파네요 시설은 그리 깨끗하진않아요 오래되 보이네요 그래도 아이는 신이나서 즐거워해요^^ 
나름 재미있게 놀다왔습니다^^

생각없이 급하게 갔는데, 아이들이 너무 좋아했어요:)
직접 먹이도 주고, 만져보고, 다양한 동물들을 볼수 있어서 생각보다 더 만족했어요!
원숭이도 볼수있고 사막여우도 귀여워요.
앵무새들도 다정하게 다가와줘서 아이들이 너무 기분좋아했어요!
다음에도 근처에 가게되면 꼭 갈게요🩵
주말임에도 인파가 많이 없어 좋았고
돌아가가 돌아다니며 구경하기엔 적당한 규모였습니다!
직접 먹이를 주고 파충류관에서는 시간마다 체험프로그램이 있어 재밌습니다!
이층 카페에는 커피시켜서 한옥 즐기기가 좋더라구요~
시설이 조금 노후되어 보이는것 말고는 괜찮았습니다 :)
오랫만에 방문했는데
여전히 친절하고 다양하게 즐길수있게
넓어서 좋아요
동물들이 모두 순해서 마음편하게 관람했어요
젊은 직원분들인데 굉장히 친절해요
놀이기구도 간단하지만 알차게 즐겁게 태웠습니다
카페테리아도 있어서 하루 놀다오기정말편해요
이제 더워지더니 냄새가 나요~
사육사님 친절해요 2시간이면 아이랑 충분히 놀아요

두돌 아기 데리고 다녀왔어요. 기대를 많이 안했는데 아이가 넘 좋아했습니다. 먹이주기를 그렇게 좋아할지 몰랐네요ㅎㅎ담번에 간다면 먹이세트 두개 사서 실컷 하라고할거같아요. 실내에 있는 놀이방은 좀 추웠어요~",먹이 동물 주말 아이 직접 시간 존 가면 하라 사서 아이 먹이 생각 동물 직접 해 더 시설 입구 파네 동물 때 아이 날 조카 시설 만 조금 데리 방문,X,X,X,X,대전광역시 유성구 대덕대로989번길 9-51,A02,A0202,A02020600
338,티라시아리조트,"뷰맛집 ㅜ ㅜ진짜 너무 좋았다는  카페도 같이 운영하
시는데 음료랑 빵도 맛났어요 거리도 가깝고 해서 담
에도 또오고싶네요  친절하시고 펜션도 이쁘고...
만 3세 아이랑 가족여행 넘 행복한 경험이었습니다. 
오르노스방 깨끗하고 , 바로 옆 바베큐장 있어서 이용
하기 편했어요. 사장님이 넘 친절하시고, 티라...
바람불고 물도 차가웠지만 수영은 환상이였습니다 서
해 일몰도 너무 예쁘고요 아침에 조식으로 커피랑 허
니브레드 사먹었는데 맛있고 참 좋았습니다 방...
방컨디션 깨끗하고 좋아요. 바다가 보이는 뷰라서 바베큐 테라스에서 경치 감상하면서 고기먹고 아주 좋았습니다. 
잘 쉬다 갑니당 ㅎㅎ  사장님 너무 친절하시구 좋아요
!!  내부 청결도 좋았습니다!! 다음에 또 놀러갈게요^^
이곳이 진정 노을맛집!!! 너무너무 예쁘더라고요~ 까
페가 있는것도 좋구요!! 주차도 편하고요!! 바로 앞 갯
벌에 장화 도구 들고가서 바로 갯벌체험하고 ...
아이와 함께한 첫 여행이였습니다 일단 자쿠지와 바
베큐가 마음에 들어 선택했습니다 청소는 일단 쇼파 
부분만 봐도 먼지가 많더라고요 바베큐 이 공...
뷰가 좋고 사진 잘 나와요
근데 너무 추웠어요
전기정판 챙겨가길 잘했어요

",바베큐 바다 고기 경치 테라스 아주 감상 뷰 내부 청결 방 사장 환상 바람 컨디션 일몰 티 브레드 물 불 바로 뷰 일단 아이 여행 또 맛집 바베큐 사진 베큐,O,X,O,O,인천광역시 강화군 화도면 해안남로 2553-25,A02,A0202,A02020200
339,파라다이스유황천,"시설은 낙후되었으나 물이 좋고.가격이 합리적이다.족욕만 하는 나에게 6000원은 굳.
아이들과 오기엔 비추.어른들은 가성비좋음.
뭐니뭐니해도 물좋은 포항에 하나뿐인 유황온천이 최곱니다.
물이 좋아요
 시어머님 모시고가서 힘좀 들었네요 ㅎ
사장님이 농사지은 사과도 살수있어 좋았어요.
보통입니다 보통입니다 보통입니다 보통입니다 보통입니다 
좋아요
촣아요
굿
깨끗하고 친절해서 최근 다녀본곳중 최고입니다
ㄱㄱ
좋아요",보통 최근 굿 곳 촣아 최고 오기 어른 아이 비 뭐 최 온천 물 포항 해도 유황 하나 시설 어른 물이 사장 힘좀 어머님 고가 살수 사과 농사 지은 나,X,X,O,X,경상북도 포항시 북구 흥해읍 초곡길 81,A02,A0202,A02020300
340,파주가야랜드,"물이 좋아요 
좋습니다~!  환하고 때 물 좋고^^
좋아요 
물은 좋아요 
넘 좋아요
좋아요 
요즘 파주 출렁다리 둘레길 걷고나서
자주가는 스파.
처음 입구에 들어설때의 이상한(나무썩는?)냄새가
나는게 가장큰 흠이가한데
일단 샤워장으로 들어가면 실내불 안킬만큼 통창으로 바깥날씨 그대로 볼수있고
탕이 얼마나 다양한지...
물 맛사지하며 손으로 이구석저구석 슬쩍 문질러 봤는데 미끌미끌한 곳 하나없이 깨끗관리되는곳!
가성비 갑입니다
굿 
노후된 시설
좋아요 ",물이 처음 입구 나무 때 물 자주 스파 다리 요즘 가성 시설 굿 비 노후 갑 곳 관리 물이 처음 물 때 곳 날씨 실내 맛사지 얼마나 통창 손 냄새,O,X,O,X,경기도 파주시 법원읍 가야리,A02,A0202,A02020300
341,파주출판단지근린공원,"텔레토비동산같은곳입니다.~ 근처 길 주차장이고 바로옆에 근린공원이있습니다.
화장실 있고 체력단련 간단하게 있습니다.
동산에 장애물이 없어서 강아지들 많이 뛰어놀고, 아이들 피크닉하기 괜찮은 곳같습니다.~",체력 화장실 동산 곳 장애물 아이 강아지 피크닉 텔레토비 옆 피크닉 강아지 아이 장애물 곳 동산 체력 화장실 옆 근처 동산 곳 텔레토비 길 바로 공원 주차장 린 근처 옆,O,X,X,X,경기도 파주시 직지길 469,A02,A0202,A02020700
342,파크하비오 워터킹덤&스파,"서울에 그것도 실내에 이렇게 큰 워터파크가 있는게 너무 좋아요~!
아이들이랑 오기에도 좋고 둘러보니까 친구, 연인들끼리도 많이 오는것같아요~
작년 여름에도 한번 왔었는데 그땐 물반 사람반이라 놀기에 수월하진않았는데 이번엔 겨울이라 그런지 사람이 많이 없어서 더 신나게 놀았던것같아요! 슬라이드 타는데도 그리 오래걸리지도 않았고, 물도 많이 안차가워서 더 좋았어요~  대부분 미온수라 좋았고 추울때 몸녹이는 온수도있어서 더 좋았어요~!
애들이 너무좋아해서 두번온건데 왠지 올 여름에도 또 올것같긴해요ㅋㅋ
화장실이 물때문에 휴지가 바닥에 많이 붙어있어서 지저분해보이긴 했는데 수영장이 다 그런거니까 괜찮았고 의료실도있고 수질도 좋았네요~ 또 올생각있어요~👍
깔끔한시설.. 워터파크는 시설보수중이었고, 찜질방 위생상태 좋았어요
목욕탕이 넘넘 맘에들어요
넓고—-비치시설이 넘 만족이예요
서울워터파크 가까워서 좋고
사람이 많치 않아서 좋고
파도풀과 튜브슬라이드 재미나서 좋아요
오후권 사용하면 5시간 알차게!
7살 8살 아이와 가기 너무 좋은 키즈워터파크!
저번주에도 가고 이번주에도 가고^^

오전 10시부터 5시까지 줄곧 놀았는데 너무 재밌었어요
방학 마지막날을 진짜 알차게 놀았어요
유수풀에 파도가 장난 아니에요
유수풀 빼고는 물이 따뜻한편이라 오래 놀기도 좋아요
샤워시설이랑 놀이시설도 깔끔해요
재정비하고 오픈하면 또 가려고요

초창기에 처음 오픈한거랑 유사하지만 약간 아쉬운거라면 어메니티로 예전에 있던걸로 일반적인 사우나랑 목욕탕에 비치된 샴푸랑 바디워시 중에서 바디워시 뿐입니다. 뿌잉뿌잉~ㅠㅠ
가든파이브 찜질방 없어지고 슬펐는데 하비오 찜질방이 괜찮다고 추천받아서 친구들과 방문했습니다! 가족 위주의 방문이 많아서 그런지 3시까지도 사람들이 별로 없었어요! 아마 워터파크를 즐기고나서 넘어오는듯 했어요~ 식당도 넓고 먹거리도 많지만 꽤 비싸다는 점🥲 그래도 라면은 참을 수 없어서 먹었네요 ㅋㅋㅋㅋ 시간이 없어서 목욕을 길게 즐기지 못했지만 수질이나 내부 사우나도 좋더라구요! ㅋㅋㅋ이후  가락시장에서 회랑 매운탕까지 먹어주니 완벽한 하루였습니다👍
큰기대안하고 갔는데  꽤 만족했어요ㅎㅎ
살짝 춥긴했지만 그럭저럭 괜찮았고, 분위기도 좋고 사람들이 바글바글했지만 그래도 잘 즐기고왔습니다ㅎㅎ
시설깔끔한거같으면서도 곳곳에 타일이 깨져있는곳이 있어 아이들 다칠거같아요
물이 너무 차가워요 파도풀 들어갓다나오면 넘 추워요 온수풀도 35도밖에 안되요 
먹을거는 별루 없어여
찜질방 깔끔하지만 음식값넘비싸요 끓인라면 한봉에 육천원..기계도 하나라서 대기가 너무 길어요 찜질방 음식값들 넘비싸요 두번은 갈정도는 안될듯요 
이용료에 워터파크 먹을거랑(두개먹음) 찜방이랑 찜방 먹는거까지해서 3인에 20만원 쓰구왔네요
5년만에 다시 방문한 워터킹덤 (3/1)

사람이 엄청 많아서 굉장히 복잡하긴 했는데
오늘만 너무 밀려서 그랬는지는 모르겠지만

[총평] 옛날보다 실망이다. 관리가 좀 안되는 느낌이다

[워터파크]
초등 고학년 ~ 중학생 정도가 놀기에 좋은 시설들이 포진되어 있습니다.
슬라이드도 그렇고 파도풀도 그렇고 다이나믹 함
다만 수질 관리 안되는 느낌, 스파도 온도가 낮아서 추웠음
워터파크가 전체적으로 추워서 힘들었음
식당도 30분 줄서서 대기, 주문후 30분 대기하여 메뉴가 나옴

[샤워실]
온수 온도변화가 너무 심해 불편했고, 탕도 물이 비어있는 탕이 있었고
전반적으로 조금 아쉬웠음

[찜질방]
매점 주문 대기를 20분이나 해야할 정도로 시스템이 무너진 느낌이고 관리하시는 분들도 별로 없는 것 같고 아쉬웠음
많이 붐볐다는 후기들을 보고 걱정했는데 눈치싸움 성공인지 크게 붐비지도 않았고 시설들도 쾌적하게 이용했어요. 
직원분들도 친절한 편이었습니다. 가까운 곳에 큰 부담없이 가기 좋았어요. 

다만 식당은 크게 아쉬웠습니다. ",워터파크 시설 더 또 서울 수질 슬라이드 식당 여름 가기 사람 시설 아이 찜질방 방문 값 음식 주 물이 바디 대기 찜질방 느낌 관리 탕 온도 다만 크게 식당 별로,X,X,X,X,서울특별시 송파구 송파대로 111,A02,A0202,A02020600
343,팔공산심천랜드,"온천 물 조아요
시원하게  때빼고  ㅋㅋ  드라이브하고  왔네요
자주 가는 곳이죠

좋아요
감사합니다. 
물좋고 
좋아요
노천탕  좋아요.
시설 깨끗했어요

카운터에 직원선생님 정말 정말 친절하십니다!
목소리도 고우신데 설명을 차근하게 하셔서 헷갈리지 않게 입장할 수 있었어요.
안에 탈의공간이나 머리말리는 곳도 깨끗하고 넓찍해서 좋았고, 드라이기가 무료입니다!!!
노천탕에 클래식이 나오고 있어 힐링 제대로 하고 갑니다.
세신사 선생님들도 실력이 어찌나 좋으시던지 너무 만족스러워요 ㅎㅎ💕👍",탈의 곳도 찍 무료 공간 안 드라이기 머리 설명 목소리 정말 선생님 물 직원 때 시설 드라이브 카운터 자주 곳 탕 노천 제대로 클래식 힐링 신사 실력 물 선생님 고,X,X,O,X,대구광역시 동구 서촌로 145 (송정동),A02,A0202,A02020300
344,팔룡산돌탑공원,"꼭대기가면 새로운 경험할수 있어 좋아요 

가까운 창 원시의 9경중의 하나인 팔룡산 돌탑의 오늘 아침 모습입니다.
굿
굿
좋아요",굿 가면 돌탑 모습 창 원시 경험 아침 하나 오늘 꼭대기 아침 오늘 경험 하나 모습 중 돌탑 창 가면 굿 원시 팔룡산 가면 창 중 돌탑 모습 하나 경험,X,X,X,X,경상남도 창원시 마산회원구 양덕동,A02,A0202,A02020700
345,팔미도 유람선,"좋아요
장봉도 들어갈때 좋았어요
좋아요좋아요
팔미도유람선 추천합니다 
휴일 두시경에 배타고 들어가 신도 시도 모도까지 싹 돌고 나오니 해가 지네요
노을이 너무 아름다워요
배위에서 바라보는 해질녁 .노을맛집입니다^^
팔미도 유람선 승선 굿

팔이도   새우깡  갈매기 먹이 필수
굿
싸고 좋아요
친절해요 ",신도 노을 유람선 승선 장봉도 팔미도 지네 맛집 해질녁 굿 노을 굿 팔미도 유람선 새우깡 먹이 지네 싹 나오니 맛집 유람선 굿 팔미도 노을 시경 추천 모도 신도 휴일 해,X,X,X,X,인천광역시 중구 연안부두로 36,A02,A0202,A02020800
346,팝스월드 다자구할미네,"단양 여행하는 분들에게 추천하고 싶은 곳이에요. 아이들과 와도 좋고, 어른들끼리 와도 좋을 곳! 볼 거리가 풍성하고, 특히 야간에도 하는 곳이라 좋아요~ 야간권 강력 추천합니다. 아무래도 단양은 밤에 할 게 없어요 ㅠㅠ 아이들과 신나게 놀다 갑니다.
단양 아이와 여행와서 팝스월드 다자구 할미네 들려 봤어요
저녁에 방문하면 마당에서 외벽에 미디어 아트도 화려하게 진행돼요
건물 안에서 즐길거리도 많고 어플 다운받아서 포켓몬고 처럼 증강현실게임으로 도적 잡기도 할 수 있어요
저녁에 방문하면 예뻐서 해지고 오는거 추천합니다👍
아이들이 애정하는 다자구할미네~~♡♡♡
두번째 방문으로~~
인천에서 다자구할미네오려고
다시 단양을 방문했어요~~~♡♡♡ㅎㅎ
역시나 아이들이 너무너무 즐거워하네요~~♡♡♡
5월에 재미있는 행사가 있다고 하셔서
기대되요~~♡♡♡
단양 팝스월드. 저번엔 조카들만 데리고 왔다가, 이번엔 연차내고 짝꿍 데리고 커플여행 왔심다 👩‍❤️‍👨 밤에 커플샷 찍을곳 많아진듯. 컨텐츠가 많이 바뀜. 

여전히 매표소부터, 다자구언니 & 다자구총각까지 친절히 안내해주심.

5월 중순에 팝스월드 운동장 뒤덮는 미디어파사드도 나온다는데, 여름에 친구네 커플이랑 넷이 한번 놀러올게요~~

팝스월드 피자 & 하이볼 최고ㅋ
저번에 너무 좋았던기억이 있어서 동생들 데리고 재방문했어요 재방문해주신것도 기억해주시고 다시와도 친절함에 감탄합니다..💖 동생들도 너무 재밌게 놀고 사진도 이쁘게 많이 찍었어요 단양 놀거리 찾으시면 여기 왕 추천드립니다!!
전국 유일한 곳인 것 같아요! 5세 아이도 신나게 즐기다 갑니다. 넓은 공간에 놀거리들이 많아서 할 게 많네요😊 시간이 순삭이에요. 가격도 저렴해서 가까이 살면 자주 올 것 같아요. 유아부터 초등학생들까지 다 너무 좋아할 것 같아요👍
아이들과 함께 하고 시간보내기 좋아요^^ 
마음껏 뛰어놀고 사진찍기도좋구요~ 
직원분들도 넘넘친절하시구요~~
신경도 많이 써주시고~
가족들과 즐거운 시간 보내기 좋아요~~5월엔 더좋아진다고 하니 한번더 아이들과 와야겠어요~~
저희는 다 큰 성인커플입니다 여기서 영혼과 땀을 쏙 빼놓고 왔어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 게임들도 되게 많고 너무 예쁘고 신기한 거 투성이에요!!! 주차장도 넓게 마련되어있어서 정말 편하구요 술과 안주가 있어서 아이들 데려오시는 부모님들도 편하게 즐기실 수 있을 것 같아요! 크루아상이 빨리 품절된다는데 그 이유를 알 것 같습니다… 알콜 하이볼, 무알콜 하이볼이 있어서 부담없이 마실 수 있는 것 같아요ㅎㅎㅎ 비오는 날에도 부담없이 즐기기 좋네용!!🩷
작년 겨울에 왔다가 너무 좋아서 올 봄에 다시 방문했어요~ 여기 왔다간 후 부터 아이가 다자구 할미네 재미있다고 얼마나 많이 얘기했는지 몰라요~ ㅎㅎ 이번엔 어머니 아버님 까지 모시고 다시 왔어요~ 여기 덕분에 단양여행이 너무 즐겁네요~ ㅎㅎ 다시 또 방문할 예정이에요~ ㅎㅎ
5가지 미디어게임으로 아이가 좋아해요, 폰으로 어른들도 같이 게임할수 있고, 외에 미디어 파사드 공간 , 야외의 공간도 넓어서 좋습니다. 유휴공간이 되어버린 폐교를 새롭게 단장해서 더 의미있는거 같아요. 단양에 오면 꼭 한번 들리는 코스로   추천!!!",아이 방문 단양 것 월드 팝스 볼 다자 할미 하이 데리 커플 밤 게 아이 단양 곳 것 여행 공간 곳 다시 다자 아이 공간 여기 게임 미디어 방문 야간,X,X,X,O,충청북도 단양군 단양읍 기촌리 107 팝스월드 다자구할미네,A02,A0202,A02020600
347,팡팡만원요트투어,"통영여행중 일몰요트가 있단 얘기를 듣고
우연히 팡팡요트를 알게됐어요~~~

요트타고 일몰구경 넘 좋았어요~~

선장님도 넘 친절하시고, 중간중간 설명도 해주시고
노래도 좋고 모든게 다~~~좋았습니다

통영감 또 팡팡요트 타고싶습니다~~
아이도 너무 좋아했고
저희가족 너무 좋은추억이었어요
감사합니다~~~



2년전이였어요ㆍ회사 그만두고 1주일통영여행 갔다가
우연히 요트투어를 하게되었는데ᆢ그날 어떤 행운인지
요트를 혼자탓어요ㆍ사장님께서ᆢ이름이 남자같아서
남자인줄알고ᆢ승낙하셨다고 ㅎㅎ 평생이런 로또같은기회가 없을거라는 농담섞인 말씀 ㅎㅎ
그기억이 너무 잼있어서ᆢ이번에 친구내외랑ㆍ신랑하고 다시 탓죠ㅎㅎ ㆍ역시나 좋은 기억과
추억 남기게 해주신 사장님 감사합니다
그냥 한마디로
최고중에 최고
가격이 말이 안되요
이가격에 요트를 1시간동안이나 탈수있나요
통영 여행중에 최고의 선물이었습니다
그리고 사장님 넘 넘 넘 친절하십니다
부담없이 기분 내기 완전 좋아요 !
선장님이 신청곡도 틀어주시고 
입담이 너무 좋으셔서 일몰뷰 야경에 맞춰서 낭만 잘 즐기고 왔습니다 👍👍 
저렴하게 이용했습니다. 예약순서대로 자리배치하시는 거 같아요. 일몰도 잘보여서 기분좋게 이용했습니다. 빈백은 언젠가 인원수에 맞춰서 푹신한걸로 교체되면 좋을 거 같아요~ 세명이서 빈백 두개를 이용해서 허리가 좀 불편했어요!
일몰요트 신청했는데 환상적으로 좋았어요
물결이랑 하늘 번갈아 보면서 멍~~~~
모든 걱정 잡념들 선장님 말씀대로 바다에 던져버리고 왔어요. 
재밌고 따듯한 선장님 멘트 듣고 위로도 받고, 마지막에   맛집 추천 부탁드려 얻은 식당 너무 맛있어서 미친듯이 먹었네요ㅋㅋ 덕분에 가족과 좋은 시간 보냈어요
감사합니다!!
친절하시고 위트까지 겸하셨어요
오랜만에 힐링 제대로 했네요
멋진 선장님께서 친절하게 설명해주시고 차분하게 운전도 잘해주셔서 저희 가족 모두 정말 특별한 시간 보내고 왔습니다. 정말 통영가시는 모든 분들께 다 추천 드리고 싶어요. 사진도 맘껏 찍을수 있게 배려해 주셔서 인생샷 많이 담았어요. 또 오고 싶어요!!정말루~ ❤️
어머니랑 운좋게 노을질때 둘이 타게 되어 행복한 시간보냈습니다! 너무친절하시고 편하게 운행해주셔서 좋은 추억 남기고 갑니다 감사합니다!!
기대이상으로 편하고 소중한 시간이였어요^^
선장님의 재치있는 입담으로 많이 웃었네요
여름이나 일몰시간 때 또 투어하고싶어요!!
새우깡 던지는 거 재밋어요 
완전 추천!",요트 통영 여행 최고 사장 추억 일몰 가격 중간 기억 이용 거 추천 빈 일몰 좀 수 개 허리 인원 시간 선장 일몰 가족 또 정말 입담 운전 저희 제대로,X,X,X,O,경상남도 통영시 광도면 죽림해안로 94,A02,A0202,A02020800
348,평택호예술공원,"정말 오랜만에 와보네요. 걷기 너무 잘되어 있어요.
오늘 안개랑 미세먼지 자욱 했는데도 걷기 좋네요. 화장실 잘되어 있어요. 휴지도 있더라고요. 버스정류장도 있어요. 걷기 최고!!!!!
1/1 일출보러 👀
굿
ㅇ
호수가 아주 NICE
호수 예뻐요",정말 만 버스정류장 화장실 걷기 휴지 최고 굿 일출 호수 걷기 오늘 자욱 안개 미세먼지 휴지 화장실 버스정류장 최고 만 호수 걷기 일출 아주 굿 최고 휴지 화장실 버스정류장 만,X,X,X,X,경기도 평택시 현덕면 평택호길 167,A02,A0202,A02020700
